t_weeks,M0_pred,M0_lo,M0_hi,M1_pred,M1_lo,M1_hi
26.73109243697479,0.1062471528680656,0.10069765307877805,0.11179665265735315,0.11577663980056406,0.10885712420615638,0.12269615539497174
26.88235294117647,0.10668331691511387,0.10109091226850711,0.11227572156172064,0.11657769319925844,0.1095268546182653,0.12362853178025157
27.03361344537815,0.10711948096216212,0.10148393486959602,0.11275502705472822,0.11738080769279417,0.11019645335969719,0.12456516202589116
27.18487394957983,0.10755564500921039,0.10187672627397168,0.1132345637444491,0.1181858360601112,0.11086587435521622,0.12550579776500617
27.33613445378151,0.10799180905625863,0.10226929173855523,0.11371432637396203,0.11899263108014944,0.11153507134853391,0.12645019081176498
27.48739495798319,0.1084279731033069,0.10266163638825573,0.11419430981835807,0.11980104553184877,0.11220399771666452,0.127398093347033
27.63865546218487,0.10886413715035514,0.103053765218952,0.11467450908175829,0.1206109321941491,0.11287260631300569,0.12834925807529252
27.789915966386552,0.10930030119740339,0.10344568310045706,0.11515491929434972,0.12142214384599039,0.11354084933625369,0.12930343835572708
27.941176470588236,0.10973646524445166,0.10383739477946266,0.11563553570944066,0.12223453326631246,0.11420867822239136,0.13026038831023357
28.092436974789916,0.11017262929149993,0.10422890488245459,0.11611635370054527,0.1230479532340552,0.11487604355713738,0.131219862910973
28.243697478991596,0.11060879333854817,0.10462021791859902,0.11659736875849733,0.12386225652815853,0.11554289500643113,0.13218161804988593
28.394957983193276,0.11104495738559644,0.10501133828259406,0.11707857648859883,0.12467729592756237,0.11620918126270731,0.1331454105924174
28.546218487394956,0.11148112143264469,0.10540227025748214,0.11755997260780723,0.1254929242112066,0.1168748500049065,0.13411099841750673
28.697478991596636,0.11191728547969296,0.10579301801742506,0.11804155294196085,0.12630899415803115,0.11753984787035751,0.1350781404457048
28.84873949579832,0.1123534495267412,0.10618358563043225,0.11852331342305016,0.12712535854697593,0.11820412043684507,0.1360465966571068
29.0,0.11278961357378947,0.10657397706104851,0.11900525008653043,0.12794187015698077,0.11886761221335834,0.1370161281006032
